,HH_ID,HHNbr,MWrkHrs,MEdu,FWrkHrs,FEdu,FBirth,F_Rel,MBirth,YogExp,DinExp,ResType_2,ResType_3,ResType_4,ResType_5,ResType_6,ResStatus_2,ResStatus_3,HHInc_2,HHInc_3,HHInc_4,HHInc_5,HHInc_6,HHInc_7,HHInc_8,HHInc_9,HHInc_10,HHInc_11,HHInc_12,HHInc_13,HHInc_14,M_Rel_2,Cable_1,Cats_1,Dogs_1,FAge,MAge
1942,2107391,5,40,9,0,9,1947,1,1947,56.99,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,42,42
1943,2107441,2,0,8,0,8,1913,1,1910,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,76,79
1944,2107557,4,50,8,0,3,1943,1,1940,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,46,49
1945,2107706,2,40,10,40,9,1956,1,1956,10.96,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,33,33
1946,2107730,3,40,9,0,8,1952,1,1950,26.22,107.28,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,37,39
1947,2107862,4,40,5,0,8,1950,1,1955,0.0,2.78,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,39,34
1948,2107912,3,50,8,0,6,1961,1,1954,18.82,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,28,35
1949,2107953,2,0,8,40,5,1939,1,1927,112.2,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,50,62
1950,2107961,1,0,0,0,5,1918,1,0,1.3,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,71,1989
1951,2107979,2,0,6,32,5,1929,1,1927,2.18,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,60,62
1952,2107987,2,0,7,0,5,1928,1,1922,0.53,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,61,67
1953,2108019,3,0,0,40,9,1949,1,0,18.73,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,40,1989
1954,2108100,4,40,9,45,10,1944,1,1945,81.4900000000001,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,45,44
1955,2108142,4,40,5,40,5,1955,1,1948,65.54,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,34,41
1956,2108209,4,40,5,35,9,1959,1,1956,86.96,197.76,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,30,33
1957,2108225,2,0,9,0,8,1910,1,1911,1.38,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,79,78
1958,2108266,2,40,6,0,8,1931,1,1928,1.3,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,58,61
1959,2108290,1,0,0,40,8,1930,1,0,8.0,20.24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,59,1989
1960,2108431,1,0,0,0,7,1920,1,0,0.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69,1989
1961,2108464,4,60,3,0,8,1955,1,1957,8.75,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,34,32
1962,2108498,1,0,0,0,8,1905,1,0,3.01,0.0,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,84,1989
1963,2108506,5,60,9,50,3,1950,1,1948,0.5,1.49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,39,41
1964,2108522,5,47,5,20,7,1956,1,1940,29.34,68.96,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,33,49
1965,2108563,3,39,5,0,8,1957,1,1956,35.28,143.88,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,32,33
1966,2108571,3,42,8,43,9,1960,1,1959,0.9,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,29,30
1967,2108621,2,0,8,0,8,1911,1,1913,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,78,76
1968,2108639,4,40,7,0,7,1948,1,1945,169.82,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,41,44
1969,2108647,2,64,8,40,9,1964,1,1956,5.99,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,25,33
1970,2108670,5,45,8,0,5,1951,1,1950,2.05,8.94,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,38,39
1971,2108696,2,48,5,55,5,1931,1,1928,2.29,5.32,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,58,61
1972,2108704,4,40,9,0,9,1951,1,1951,24.43,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,38,38
1973,2108753,1,0,0,32,5,1921,1,0,2.02,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,68,1989
1974,2108779,1,0,0,0,8,1923,1,0,23.04,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,66,1989
1975,2108811,4,45,6,40,6,1959,1,1960,0.0,1.29,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,30,29
1976,2108837,2,40,9,20,8,1927,1,1929,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,62,60
1977,2108878,1,0,8,0,0,0,0,1935,11.88,29.26,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,1989,54
1978,2108886,3,42,8,10,9,1948,1,1952,32.56,81.1299999999999,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,41,37
1979,2108894,5,45,9,0,5,1948,1,1947,0.78,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,41,42
1980,2108910,1,0,0,0,3,1915,1,0,10.68,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,74,1989
1981,2108928,2,0,8,0,6,1923,1,1922,1.93,7.95,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,66,67
1982,2108944,5,40,2,40,5,1946,1,1939,144.62,284.620000000001,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,43,50
1983,2108951,2,40,9,40,5,1923,1,1922,0.0,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,66,67
1984,2108985,2,0,4,16,7,1920,1,1923,81.47,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,69,66
1985,2109025,2,0,5,0,8,1932,1,1932,17.03,39.75,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,57,57
1986,2109033,4,40,6,40,8,1954,1,1950,16.01,49.8,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,35,39
1987,2109066,3,40,8,30,6,1932,1,1930,0.33,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,57,59
1988,2109116,2,0,0,37,5,1952,1,0,1.18,0.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,37,1989
1989,2109140,1,0,0,40,6,1926,1,0,73.13,0.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,63,1989
1990,2109157,4,60,11,40,8,1945,1,1933,0.0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,44,56
1991,2109165,2,40,6,0,7,1916,1,1947,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,73,42
1992,2109199,1,0,0,0,8,1907,1,0,0.0,1.49,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,82,1989
1993,2109207,5,40,9,45,10,1949,1,1949,6.2,0.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,40,40
1994,2109264,2,25,7,36,3,1917,1,1911,0.0,0.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,72,78
1995,2109280,3,40,5,40,5,1956,1,1954,2.76,5.64,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,33,35
1996,2109298,5,40,11,20,9,1953,1,1948,369.91,0.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,36,41
1997,2109314,2,16,6,0,4,1919,1,1917,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,70,72
1998,2109348,5,37,5,47,7,1941,1,1931,23.25,92.4,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,48,58
1999,2109363,5,50,9,0,9,1936,1,1935,9.62,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,53,54
2000,2109454,3,50,11,20,9,1955,1,1939,6.26,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,34,50
2001,2109512,2,35,8,0,4,1917,1,1917,1.65,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,72,72
2002,2109520,3,0,0,0,5,1927,1,0,98.2,235.44,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,62,1989
2003,2109553,3,40,6,0,7,1945,1,1943,1.31,4.98,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,44,46
2004,2109561,3,40,5,0,5,1953,1,1952,0.0,3.74,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,36,37
2005,2109645,1,0,0,0,4,1913,1,0,3.42,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,76,1989
2006,2109686,2,0,8,0,7,1919,1,1918,9.39,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,70,71
2007,2109769,4,45,5,50,6,1955,1,1953,61.88,0.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,34,36
2008,2109835,4,40,11,35,9,1944,1,1942,1.17,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,45,47
2009,2109850,4,0,11,0,5,1922,1,1920,0.66,0.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,67,69
2010,2109942,1,0,0,0,8,1915,1,0,0.0,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,74,1989
2011,2109959,2,40,10,40,9,1949,1,1945,0.63,1.49,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,40,44
2012,2109991,5,50,11,0,11,1944,1,1944,3.27,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,45,45
2013,2110007,2,45,9,40,8,1957,1,1957,24.95,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,32,32
2014,2110015,4,50,9,42,11,1937,1,1935,14.96,34.86,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,52,54
